"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000221643","19","Cerebellum","NEUVE818GRA","CGND-HRA-03063"
"ENSG00000221643","7","Cerebellum","NEUVM032BF2","CGND-HRA-02632"
"ENSG00000221643","2","Cerebellum","NEUVZ387WGH","CGND-HRA-00326"
"ENSG00000221643","7","Cerebellum","NEUWC334RTZ","CGND-HRA-01372"
"ENSG00000221643","25","Cerebellum","NEUWD570BTK","CGND-HRA-01378"
"ENSG00000221643","9","Cerebellum","NEUWG326WUJ","CGND-HRA-01619"
"ENSG00000221643","2","Cerebellum","NEUWG523WRV","CGND-HRA-00639-2"
"ENSG00000221643","6","Cerebellum","NEUWK953TJN","CGND-HRA-02450"
"ENSG00000221643","4","Cerebellum","NEUWL993GU2","CGND-HRA-00676"
"ENSG00000221643","7","Cerebellum","NEUWP285RM6","CGND-HRA-00416"
"ENSG00000221643","6","Cerebellum","NEUWT414AYT","CGND-HRA-02181"
"ENSG00000221643","6","Cerebellum","NEUWX051HMF","CGND-HRA-01442"
"ENSG00000221643","9","Cerebellum","NEUWX086DGZ","CGND-HRA-00075"
"ENSG00000221643","3","Cerebellum","NEUWZ373ZHA","CGND-HRA-00311"
"ENSG00000221643","4","Cerebellum","NEUXD265LJ8","CGND-HRA-01657"
"ENSG00000221643","6","Cerebellum","NEUXD817GGZ","CGND-HRA-00718"
"ENSG00000221643","4","Cerebellum","NEUXD817GGZ","CGND-HRA-02220"
"ENSG00000221643","6","Cerebellum","NEUXF746MEU","CGND-HRA-02462"
"ENSG00000221643","4","Cerebellum","NEUXR145UBL","CGND-HRA-01358"
"ENSG00000221643","10","Cerebellum","NEUXT258BD4","CGND-HRA-00728"
"ENSG00000221643","8","Cerebellum","NEUXT979EZV","CGND-HRA-00078"
"ENSG00000221643","1","Cerebellum","NEUXV447YXF","CGND-HRA-03421"
"ENSG00000221643","11","Cerebellum","NEUXW599BNC","CGND-HRA-01311"
"ENSG00000221643","4","Cerebellum","NEUXY076JMB","CGND-HRA-00662"
"ENSG00000221643","17","Cerebellum","NEUYB686REL","CGND-HRA-00079"
"ENSG00000221643","7","Cerebellum","NEUYE611NWL","CGND-HRA-03330"
"ENSG00000221643","13","Cerebellum","NEUYJ579GT6","CGND-HRA-02175"
"ENSG00000221643","4","Cerebellum","NEUYM351YP3","CGND-HRA-02480"
"ENSG00000221643","3","Cerebellum","NEUYT145HVC","CGND-HRA-02156"
"ENSG00000221643","2","Cerebellum","NEUYT145HVC","CGND-HRA-03614"
"ENSG00000221643","5","Cerebellum","NEUYV496XLP","CGND-HRA-00070"
"ENSG00000221643","5","Cerebellum","NEUYW563PXU","CGND-HRA-02493-2"
"ENSG00000221643","20","Cerebellum","NEUYX020CB0","CGND-HRA-00386"
"ENSG00000221643","7","Cerebellum","NEUYY221HZA","CGND-HRA-00724"
"ENSG00000221643","7","Cerebellum","NEUZB953VCD","CGND-HRA-00598"
"ENSG00000221643","8","Cerebellum","NEUZK186ZK4","CGND-HRA-00202"
"ENSG00000221643","9","Cerebellum","NEUZU200WEQ","CGND-HRA-00071"
"ENSG00000221643","15","Cerebellum","NEUZV622ZHF","CGND-HRA-00636"
"ENSG00000221643","3","Cerebellum","NEUZX073BDK","CGND-HRA-00372"
"ENSG00000221643","3","Cerebellum","NEUZX847VWV-NEUWR459TCY","CGND-HRA-01556"
"ENSG00000122188","7","Cerebellum","GWF14-01","CGND-HRA-00295"
"ENSG00000122188","0","Cerebellum","JHU10","CGND-HRA-00106"
"ENSG00000122188","2","Cerebellum","JHU12","CGND-HRA-00108"
"ENSG00000122188","1","Cerebellum","JHU14","CGND-HRA-00110"
"ENSG00000122188","1","Cerebellum","JHU15","CGND-HRA-00111"
"ENSG00000122188","0","Cerebellum","JHU21","CGND-HRA-00117-2"
"ENSG00000122188","0","Cerebellum","JHU22","CGND-HRA-00118"
"ENSG00000122188","0","Cerebellum","JHU25","CGND-HRA-00121"
"ENSG00000122188","1","Cerebellum","JHU29","CGND-HRA-00125"
"ENSG00000122188","0","Cerebellum","JHU3","CGND-HRA-00099"
"ENSG00000122188","2","Cerebellum","JHU30","CGND-HRA-00126"
"ENSG00000122188","1","Cerebellum","JHU32","CGND-HRA-00128"
"ENSG00000122188","4","Cerebellum","JHU34","CGND-HRA-00130"
"ENSG00000122188","1","Cerebellum","JHU4","CGND-HRA-00100"
"ENSG00000122188","0","Cerebellum","JHU44","CGND-HRA-00140"
"ENSG00000122188","3","Cerebellum","JHU45","CGND-HRA-00141"
"ENSG00000122188","1","Cerebellum","JHU46","CGND-HRA-00142"
"ENSG00000122188","1","Cerebellum","JHU47","CGND-HRA-00143"
"ENSG00000122188","2","Cerebellum","JHU5","CGND-HRA-00101"
"ENSG00000122188","1","Cerebellum","JHU50","CGND-HRA-00146"
"ENSG00000122188","0","Cerebellum","JHU55","CGND-HRA-00151"
"ENSG00000122188","4","Cerebellum","JHU58","CGND-HRA-00154"
"ENSG00000122188","0","Cerebellum","JHU60","CGND-HRA-00156"
"ENSG00000122188","6","Cerebellum","JHU63","CGND-HRA-00159"
"ENSG00000122188","1","Cerebellum","JHU70","CGND-HRA-00166"
"ENSG00000122188","3","Cerebellum","JHU72","CGND-HRA-00168"
"ENSG00000122188","1","Cerebellum","JHU73","CGND-HRA-00169"
"ENSG00000122188","0","Cerebellum","JHU73","CGND-HRA-00523"
"ENSG00000122188","5","Cerebellum","JHU74","CGND-HRA-00170"
"ENSG00000122188","0","Cerebellum","JHU79","CGND-HRA-00175"
"ENSG00000122188","1","Cerebellum","JHU79","CGND-HRA-00525"
"ENSG00000122188","3","Cerebellum","JHU8","CGND-HRA-00104"
"ENSG00000122188","1","Cerebellum","JHU80","CGND-HRA-00566"
"ENSG00000122188","1","Cerebellum","JHU82","CGND-HRA-00178"
"ENSG00000122188","0","Cerebellum","JHU82","CGND-HRA-00531"
"ENSG00000122188","1","Cerebellum","JHU83","CGND-HRA-00179"
"ENSG00000122188","1","Cerebellum","JHU83","CGND-HRA-00532"
"ENSG00000122188","2","Cerebellum","NEUAA712LGL","CGND-HRA-03025"
