"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000283255","0","Cerebellum","NEUML172BXK","CGND-HRA-00197"
"ENSG00000283255","0","Cerebellum","NEUMM043VF4","CGND-HRA-02444"
"ENSG00000283255","0","Cerebellum","NEUMP035RP4","CGND-HRA-00204"
"ENSG00000283255","0","Cerebellum","NEUMT947ALA","CGND-HRA-00392"
"ENSG00000283255","0","Cerebellum","NEUMV641VYK","CGND-HRA-00410"
"ENSG00000283255","0","Cerebellum","NEUMY028JH4","CGND-HRA-01354"
"ENSG00000283255","0","Cerebellum","NEUNE163HV9","CGND-HRA-02912"
"ENSG00000283255","0","Cerebellum","NEUNE940RZC","CGND-HRA-00398"
"ENSG00000283255","0","Cerebellum","NEUNL548ZBN","CGND-HRA-00730"
"ENSG00000283255","0","Cerebellum","NEUNL974RU6","CGND-HRA-00620"
"ENSG00000283255","0","Cerebellum","NEUNW210GCW","CGND-HRA-00082"
"ENSG00000283255","0","Cerebellum","NEUNW244GF0","CGND-HRA-00349"
"ENSG00000283255","0","Cerebellum","NEUNY116EZW","CGND-HRA-00713"
"ENSG00000283255","0","Cerebellum","NEUNY116EZW","CGND-HRA-01480"
"ENSG00000283255","0","Cerebellum","NEUPG593UTV","CGND-HRA-03051"
"ENSG00000283255","0","Cerebellum","NEUPG876HJT","CGND-HRA-02163"
"ENSG00000283255","0","Cerebellum","NEUPH726JJJ","CGND-HRA-03439"
"ENSG00000283255","0","Cerebellum","NEUPK732LNT","CGND-HRA-00725"
"ENSG00000283255","0","Cerebellum","NEUPM864FBE","CGND-HRA-01613"
"ENSG00000283255","0","Cerebellum","NEUPU334DL1","CGND-HRA-01370"
"ENSG00000283255","0","Cerebellum","NEURA496RM8","CGND-HRA-03408"
"ENSG00000283255","0","Cerebellum","NEURD419AFL","CGND-HRA-03037"
"ENSG00000283255","0","Cerebellum","NEURD711XCL","CGND-HRA-00721"
"ENSG00000283255","0","Cerebellum","NEURJ886YZU","CGND-HRA-01510-2"
"ENSG00000283255","0","Cerebellum","NEURK749WFB","CGND-HRA-00729"
"ENSG00000283255","0","Cerebellum","NEURN516YR8","CGND-HRA-00720"
"ENSG00000283255","0","Cerebellum","NEURW761XNG","CGND-HRA-01451"
"ENSG00000283255","0","Cerebellum","NEURX991BWB","CGND-HRA-00618"
"ENSG00000283255","0","Cerebellum","NEURY396DC4","CGND-HRA-01603"
"ENSG00000283255","0","Cerebellum","NEURY468PVP","CGND-HRA-02244"
"ENSG00000283255","0","Cerebellum","NEUTB398FC9","CGND-HRA-00434"
"ENSG00000283255","0","Cerebellum","NEUTC015WBG","CGND-HRA-02500"
"ENSG00000283255","0","Cerebellum","NEUTC651YRK","CGND-HRA-01591-2"
"ENSG00000283255","0","Cerebellum","NEUTD254HL0","CGND-HRA-01516"
"ENSG00000283255","0","Cerebellum","NEUTL441LZ7","CGND-HRA-00319"
"ENSG00000283255","0","Cerebellum","NEUTL588HAA","CGND-HRA-01459"
"ENSG00000283255","0","Cerebellum","NEUTN269WMP","CGND-HRA-03031"
"ENSG00000283255","0","Cerebellum","NEUTP019MY9","CGND-HRA-00357"
