"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000285405","0","Cerebellum","NEUYX020CB0","CGND-HRA-00386"
"ENSG00000285405","0","Cerebellum","NEUYY221HZA","CGND-HRA-00724"
"ENSG00000285405","0","Cerebellum","NEUZB953VCD","CGND-HRA-00598"
"ENSG00000285405","0","Cerebellum","NEUZK186ZK4","CGND-HRA-00202"
"ENSG00000285405","1","Cerebellum","NEUZU200WEQ","CGND-HRA-00071"
"ENSG00000285405","0","Cerebellum","NEUZV622ZHF","CGND-HRA-00636"
"ENSG00000285405","0","Cerebellum","NEUZX073BDK","CGND-HRA-00372"
"ENSG00000285405","0","Cerebellum","NEUZX847VWV-NEUWR459TCY","CGND-HRA-01556"
"ENSG00000282599","0","Cerebellum","GWF14-01","CGND-HRA-00295"
"ENSG00000282599","0","Cerebellum","JHU10","CGND-HRA-00106"
"ENSG00000282599","0","Cerebellum","JHU12","CGND-HRA-00108"
"ENSG00000282599","0","Cerebellum","JHU14","CGND-HRA-00110"
"ENSG00000282599","0","Cerebellum","JHU15","CGND-HRA-00111"
"ENSG00000282599","0","Cerebellum","JHU21","CGND-HRA-00117-2"
"ENSG00000282599","0","Cerebellum","JHU22","CGND-HRA-00118"
"ENSG00000282599","0","Cerebellum","JHU25","CGND-HRA-00121"
"ENSG00000282599","0","Cerebellum","JHU29","CGND-HRA-00125"
"ENSG00000282599","0","Cerebellum","JHU3","CGND-HRA-00099"
"ENSG00000282599","0","Cerebellum","JHU30","CGND-HRA-00126"
"ENSG00000282599","0","Cerebellum","JHU32","CGND-HRA-00128"
"ENSG00000282599","0","Cerebellum","JHU34","CGND-HRA-00130"
"ENSG00000282599","0","Cerebellum","JHU4","CGND-HRA-00100"
"ENSG00000282599","0","Cerebellum","JHU44","CGND-HRA-00140"
"ENSG00000282599","0","Cerebellum","JHU45","CGND-HRA-00141"
"ENSG00000282599","0","Cerebellum","JHU46","CGND-HRA-00142"
"ENSG00000282599","0","Cerebellum","JHU47","CGND-HRA-00143"
