"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000121905","392","Cerebellum","NEUPU334DL1","CGND-HRA-01370"
"ENSG00000121905","598","Cerebellum","NEURA496RM8","CGND-HRA-03408"
"ENSG00000121905","366","Cerebellum","NEURD419AFL","CGND-HRA-03037"
"ENSG00000121905","363","Cerebellum","NEURD711XCL","CGND-HRA-00721"
"ENSG00000121905","43","Cerebellum","NEURJ886YZU","CGND-HRA-01510-2"
"ENSG00000121905","107","Cerebellum","NEURK749WFB","CGND-HRA-00729"
"ENSG00000121905","188","Cerebellum","NEURN516YR8","CGND-HRA-00720"
"ENSG00000121905","150","Cerebellum","NEURW761XNG","CGND-HRA-01451"
"ENSG00000121905","187","Cerebellum","NEURX991BWB","CGND-HRA-00618"
"ENSG00000121905","136","Cerebellum","NEURY396DC4","CGND-HRA-01603"
"ENSG00000121905","135","Cerebellum","NEURY468PVP","CGND-HRA-02244"
"ENSG00000121905","218","Cerebellum","NEUTB398FC9","CGND-HRA-00434"
"ENSG00000121905","240","Cerebellum","NEUTC015WBG","CGND-HRA-02500"
"ENSG00000121905","202","Cerebellum","NEUTC651YRK","CGND-HRA-01591-2"
"ENSG00000121905","129","Cerebellum","NEUTD254HL0","CGND-HRA-01516"
"ENSG00000121905","98","Cerebellum","NEUTL441LZ7","CGND-HRA-00319"
"ENSG00000121905","289","Cerebellum","NEUTL588HAA","CGND-HRA-01459"
"ENSG00000121905","220","Cerebellum","NEUTN269WMP","CGND-HRA-03031"
"ENSG00000121905","227","Cerebellum","NEUTP019MY9","CGND-HRA-00357"
"ENSG00000121905","317","Cerebellum","NEUTP414KZ2","CGND-HRA-00196"
"ENSG00000121905","378","Cerebellum","NEUTR110WRK","CGND-HRA-02533"
"ENSG00000121905","614","Cerebellum","NEUTZ062XC5","CGND-HRA-00653"
"ENSG00000121905","313","Cerebellum","NEUTZ242FYW","CGND-HRA-02486"
"ENSG00000121905","145","Cerebellum","NEUUE532LFF","CGND-HRA-00723"
"ENSG00000121905","350","Cerebellum","NEUUF289NRL","CGND-HRA-01366"
"ENSG00000121905","366","Cerebellum","NEUUK557CZW","CGND-HRA-00475"
"ENSG00000121905","1197","Cerebellum","NEUUW406NWF","CGND-HRA-03491"
"ENSG00000121905","162","Cerebellum","NEUUW911LWA","CGND-HRA-00538"
"ENSG00000121905","236","Cerebellum","NEUUY552RBK","CGND-HRA-01644"
"ENSG00000121905","122","Cerebellum","NEUUZ212DHJ","CGND-HRA-03019"
"ENSG00000121905","173","Cerebellum","NEUVB305VU7","CGND-HRA-00194"
"ENSG00000121905","257","Cerebellum","NEUVE818GRA","CGND-HRA-03063"
"ENSG00000121905","102","Cerebellum","NEUVM032BF2","CGND-HRA-02632"
"ENSG00000121905","129","Cerebellum","NEUVZ387WGH","CGND-HRA-00326"
"ENSG00000121905","160","Cerebellum","NEUWC334RTZ","CGND-HRA-01372"
"ENSG00000121905","592","Cerebellum","NEUWD570BTK","CGND-HRA-01378"
"ENSG00000121905","536","Cerebellum","NEUWG326WUJ","CGND-HRA-01619"
"ENSG00000121905","73","Cerebellum","NEUWG523WRV","CGND-HRA-00639-2"
"ENSG00000121905","214","Cerebellum","NEUWK953TJN","CGND-HRA-02450"
"ENSG00000121905","203","Cerebellum","NEUWL993GU2","CGND-HRA-00676"
"ENSG00000121905","85","Cerebellum","NEUWP285RM6","CGND-HRA-00416"
"ENSG00000121905","177","Cerebellum","NEUWT414AYT","CGND-HRA-02181"
"ENSG00000121905","343","Cerebellum","NEUWX051HMF","CGND-HRA-01442"
"ENSG00000121905","581","Cerebellum","NEUWX086DGZ","CGND-HRA-00075"
"ENSG00000121905","201","Cerebellum","NEUWZ373ZHA","CGND-HRA-00311"
"ENSG00000121905","452","Cerebellum","NEUWZ841BRT","CGND-HRA-03265"
"ENSG00000121905","189","Cerebellum","NEUXD265LJ8","CGND-HRA-01657"
"ENSG00000121905","432","Cerebellum","NEUXD817GGZ","CGND-HRA-00718"
"ENSG00000121905","277","Cerebellum","NEUXD817GGZ","CGND-HRA-02220"
"ENSG00000121905","368","Cerebellum","NEUXF746MEU","CGND-HRA-02462"
"ENSG00000121905","112","Cerebellum","NEUXR145UBL","CGND-HRA-01358"
"ENSG00000121905","158","Cerebellum","NEUXT258BD4","CGND-HRA-00728"
"ENSG00000121905","107","Cerebellum","NEUXT979EZV","CGND-HRA-00078"
"ENSG00000121905","306","Cerebellum","NEUXV447YXF","CGND-HRA-03421"
"ENSG00000121905","428","Cerebellum","NEUXW599BNC","CGND-HRA-01311"
"ENSG00000121905","510","Cerebellum","NEUXY076JMB","CGND-HRA-00662"
"ENSG00000121905","306","Cerebellum","NEUYB686REL","CGND-HRA-00079"
"ENSG00000121905","342","Cerebellum","NEUYJ579GT6","CGND-HRA-02175"
"ENSG00000121905","105","Cerebellum","NEUYM351YP3","CGND-HRA-02480"
"ENSG00000121905","349","Cerebellum","NEUYT145HVC","CGND-HRA-02156"
"ENSG00000121905","1001","Cerebellum","NEUYT145HVC","CGND-HRA-03614"
"ENSG00000121905","143","Cerebellum","NEUYV496XLP","CGND-HRA-00070"
"ENSG00000121905","404","Cerebellum","NEUYW563PXU","CGND-HRA-02493-2"
"ENSG00000121905","170","Cerebellum","NEUYX020CB0","CGND-HRA-00386"
