"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000254585","4","Cerebellum","NEUZB953VCD","CGND-HRA-00598"
"ENSG00000254585","4","Cerebellum","NEUZK186ZK4","CGND-HRA-00202"
"ENSG00000254585","43","Cerebellum","NEUZU200WEQ","CGND-HRA-00071"
"ENSG00000254585","12","Cerebellum","NEUZV622ZHF","CGND-HRA-00636"
"ENSG00000254585","19","Cerebellum","NEUZX073BDK","CGND-HRA-00372"
"ENSG00000254585","6","Cerebellum","NEUZX847VWV-NEUWR459TCY","CGND-HRA-01556"
"ENSG00000182636","246","Cerebellum","GWF14-01","CGND-HRA-00295"
"ENSG00000182636","141","Cerebellum","JHU10","CGND-HRA-00106"
"ENSG00000182636","151","Cerebellum","JHU12","CGND-HRA-00108"
"ENSG00000182636","144","Cerebellum","JHU14","CGND-HRA-00110"
"ENSG00000182636","180","Cerebellum","JHU15","CGND-HRA-00111"
"ENSG00000182636","120","Cerebellum","JHU21","CGND-HRA-00117-2"
"ENSG00000182636","67","Cerebellum","JHU22","CGND-HRA-00118"
"ENSG00000182636","20","Cerebellum","JHU25","CGND-HRA-00121"
"ENSG00000182636","217","Cerebellum","JHU29","CGND-HRA-00125"
"ENSG00000182636","89","Cerebellum","JHU3","CGND-HRA-00099"
"ENSG00000182636","128","Cerebellum","JHU30","CGND-HRA-00126"
"ENSG00000182636","264","Cerebellum","JHU32","CGND-HRA-00128"
"ENSG00000182636","173","Cerebellum","JHU34","CGND-HRA-00130"
"ENSG00000182636","50","Cerebellum","JHU4","CGND-HRA-00100"
"ENSG00000182636","100","Cerebellum","JHU44","CGND-HRA-00140"
"ENSG00000182636","96","Cerebellum","JHU45","CGND-HRA-00141"
"ENSG00000182636","632","Cerebellum","JHU46","CGND-HRA-00142"
"ENSG00000182636","155","Cerebellum","JHU47","CGND-HRA-00143"
"ENSG00000182636","57","Cerebellum","JHU5","CGND-HRA-00101"
"ENSG00000182636","85","Cerebellum","JHU50","CGND-HRA-00146"
"ENSG00000182636","71","Cerebellum","JHU55","CGND-HRA-00151"
"ENSG00000182636","191","Cerebellum","JHU58","CGND-HRA-00154"
"ENSG00000182636","68","Cerebellum","JHU60","CGND-HRA-00156"
"ENSG00000182636","68","Cerebellum","JHU63","CGND-HRA-00159"
"ENSG00000182636","102","Cerebellum","JHU70","CGND-HRA-00166"
"ENSG00000182636","68","Cerebellum","JHU72","CGND-HRA-00168"
"ENSG00000182636","92","Cerebellum","JHU73","CGND-HRA-00169"
"ENSG00000182636","99","Cerebellum","JHU73","CGND-HRA-00523"
"ENSG00000182636","183","Cerebellum","JHU74","CGND-HRA-00170"
"ENSG00000182636","60","Cerebellum","JHU79","CGND-HRA-00175"
"ENSG00000182636","88","Cerebellum","JHU79","CGND-HRA-00525"
"ENSG00000182636","106","Cerebellum","JHU8","CGND-HRA-00104"
"ENSG00000182636","52","Cerebellum","JHU80","CGND-HRA-00566"
"ENSG00000182636","100","Cerebellum","JHU82","CGND-HRA-00178"
"ENSG00000182636","118","Cerebellum","JHU82","CGND-HRA-00531"
"ENSG00000182636","144","Cerebellum","JHU83","CGND-HRA-00179"
"ENSG00000182636","196","Cerebellum","JHU83","CGND-HRA-00532"
"ENSG00000182636","53","Cerebellum","NEUAA712LGL","CGND-HRA-03025"
"ENSG00000182636","56","Cerebellum","NEUAE883HW3","CGND-HRA-02642"
"ENSG00000182636","602","Cerebellum","NEUAG831KFQ","CGND-HRA-01430"
"ENSG00000182636","334","Cerebellum","NEUAJ995AXE","CGND-HRA-02468"
"ENSG00000182636","157","Cerebellum","NEUAL503EPH","CGND-HRA-01303"
"ENSG00000182636","208","Cerebellum","NEUAL503EPH","CGND-HRA-03600"
"ENSG00000182636","114","Cerebellum","NEUAP156PM4","CGND-HRA-00183"
"ENSG00000182636","128","Cerebellum","NEUAP156PM4","CGND-HRA-00534"
"ENSG00000182636","208","Cerebellum","NEUAT369TG5","CGND-HRA-00333"
"ENSG00000182636","201","Cerebellum","NEUAV181KYK","CGND-HRA-02407"
"ENSG00000182636","47","Cerebellum","NEUAV667LJK","CGND-HRA-00341"
"ENSG00000182636","265","Cerebellum","NEUAY067UTB","CGND-HRA-00746"
"ENSG00000182636","157","Cerebellum","NEUBB078VEG","CGND-HRA-01319"
"ENSG00000182636","432","Cerebellum","NEUBD692FG6","CGND-HRA-03324"
"ENSG00000182636","136","Cerebellum","NEUBE992ZD1","CGND-HRA-01606"
"ENSG00000182636","227","Cerebellum","NEUBN400CYR","CGND-HRA-03415"
"ENSG00000182636","93","Cerebellum","NEUBU587UWA","CGND-HRA-02238"
"ENSG00000182636","107","Cerebellum","NEUBU920EK5","CGND-HRA-03312"
"ENSG00000182636","111","Cerebellum","NEUCG551GV1","CGND-HRA-00469"
"ENSG00000182636","184","Cerebellum","NEUCN416KGV","CGND-HRA-02250"
"ENSG00000182636","329","Cerebellum","NEUCP856ZH7","CGND-HRA-03307"
"ENSG00000182636","134","Cerebellum","NEUCV649UJK","CGND-HRA-00722"
"ENSG00000182636","354","Cerebellum","NEUCW292DYJ","CGND-HRA-00727"
"ENSG00000182636","56","Cerebellum","NEUCY461UB1","CGND-HRA-03045"
"ENSG00000182636","124","Cerebellum","NEUDA151YMK","CGND-HRA-00593"
"ENSG00000182636","215","Cerebellum","NEUDD512DJM","CGND-HRA-03463"
"ENSG00000182636","92","Cerebellum","NEUDG361GA9","CGND-HRA-00208"
"ENSG00000182636","134","Cerebellum","NEUDG727NTW","CGND-HRA-00428"
"ENSG00000182636","86","Cerebellum","NEUDH441CDB","CGND-HRA-03389"
"ENSG00000182636","185","Cerebellum","NEUDJ612NZM","CGND-HRA-02474"
"ENSG00000182636","121","Cerebellum","NEUDK592BDZ","CGND-HRA-02149"
"ENSG00000182636","134","Cerebellum","NEUDM397JGD","CGND-HRA-00205"
"ENSG00000182636","54","Cerebellum","NEUDR086ZDQ","CGND-HRA-00207"
"ENSG00000182636","139","Cerebellum","NEUDT233ZZ1","CGND-HRA-00422"
"ENSG00000182636","105","Cerebellum","NEUDT709YHN","CGND-HRA-01650"
"ENSG00000182636","274","Cerebellum","NEUDX768ADY","CGND-HRA-02797"
"ENSG00000182636","371","Cerebellum","NEUEA633EN5","CGND-HRA-00671"
"ENSG00000182636","201","Cerebellum","NEUEB569WFU","CGND-HRA-01421"
"ENSG00000182636","84","Cerebellum","NEUEC006FND","CGND-HRA-00073"
"ENSG00000182636","188","Cerebellum","NEUEE362LGE","CGND-HRA-01632"
"ENSG00000182636","159","Cerebellum","NEUEE593VY7","CGND-HRA-00404"
"ENSG00000182636","149","Cerebellum","NEUEF397VVN","CGND-HRA-00303"
"ENSG00000182636","75","Cerebellum","NEUEF856BLV","CGND-HRA-00465"
"ENSG00000182636","122","Cerebellum","NEUEG442LDR","CGND-HRA-00667"
"ENSG00000182636","56","Cerebellum","NEUEH612JPA","CGND-HRA-00542"
"ENSG00000182636","142","Cerebellum","NEUEL133AK6","CGND-HRA-00069"
"ENSG00000182636","301","Cerebellum","NEUEL766XR1","CGND-HRA-03485"
"ENSG00000182636","228","Cerebellum","NEUEM417CHQ","CGND-HRA-02507-2"
"ENSG00000182636","60","Cerebellum","NEUEP010ZFE","CGND-HRA-01178"
"ENSG00000182636","178","Cerebellum","NEUFE255AG2","CGND-HRA-00486"
"ENSG00000182636","130","Cerebellum","NEUFF179PPT","CGND-HRA-00492"
"ENSG00000182636","359","Cerebellum","NEUFG213VG0","CGND-HRA-03295"
"ENSG00000182636","153","Cerebellum","NEUFN693AHN","CGND-HRA-02741"
"ENSG00000182636","78","Cerebellum","NEUFT454ZFP","CGND-HRA-00203"
"ENSG00000182636","91","Cerebellum","NEUFU395MJD","CGND-HRA-03057"
"ENSG00000182636","139","Cerebellum","NEUFV843EVC","CGND-HRA-01504"
"ENSG00000182636","950","Cerebellum","NEUFY271WFL","CGND-HRA-03271"
"ENSG00000182636","139","Cerebellum","NEUGA773REC","CGND-HRA-00081"
"ENSG00000182636","234","Cerebellum","NEUGD051YM7","CGND-HRA-02432"
"ENSG00000182636","98","Cerebellum","NEUGD887RT1","CGND-HRA-01492-2"
"ENSG00000182636","324","Cerebellum","NEUGG230KV0","CGND-HRA-02438"
"ENSG00000182636","143","Cerebellum","NEUGJ562DR9","CGND-HRA-02515"
"ENSG00000182636","67","Cerebellum","NEUGJ583BEE","CGND-HRA-01184-2"
"ENSG00000182636","216","Cerebellum","NEUGK141CFH","CGND-HRA-01173"
"ENSG00000182636","114","Cerebellum","NEUGL022MN2","CGND-HRA-01585"
"ENSG00000182636","121","Cerebellum","NEUGP259EBV","CGND-HRA-01443"
"ENSG00000182636","199","Cerebellum","NEUGT049MJ1","CGND-HRA-02909"
"ENSG00000182636","90","Cerebellum","NEUGU437VNF","CGND-HRA-01422"
"ENSG00000182636","193","Cerebellum","NEUGV102NYT","CGND-HRA-01975"
"ENSG00000182636","87","Cerebellum","NEUGV399KJW","CGND-HRA-00365"
"ENSG00000182636","87","Cerebellum","NEUGY575NUQ","CGND-HRA-00585"
"ENSG00000182636","161","Cerebellum","NEUGY741GH8","CGND-HRA-00480"
"ENSG00000182636","53","Cerebellum","NEUHC282LVJ","CGND-HRA-00077"
"ENSG00000182636","180","Cerebellum","NEUHC994KV4","CGND-HRA-02232"
"ENSG00000182636","134","Cerebellum","NEUHD481VCL","CGND-HRA-00206"
"ENSG00000182636","766","Cerebellum","NEUHJ609AXD","CGND-HRA-03501"
"ENSG00000182636","82","Cerebellum","NEUHM340FBZ","CGND-HRA-00706"
"ENSG00000182636","68","Cerebellum","NEUHM399CBL","CGND-HRA-01561"
"ENSG00000182636","233","Cerebellum","NEUHR385WC6","CGND-HRA-03318"
"ENSG00000182636","436","Cerebellum","NEUHT948VAD","CGND-HRA-03457"
"ENSG00000182636","74","Cerebellum","NEUHX090PGV","CGND-HRA-00643"
"ENSG00000182636","96","Cerebellum","NEUJF556NPE","CGND-HRA-03336"
"ENSG00000182636","112","Cerebellum","NEUJL308UBK","CGND-HRA-01350"
"ENSG00000182636","204","Cerebellum","NEUKN179PH8","CGND-HRA-03607"
"ENSG00000182636","113","Cerebellum","NEUJR587KPC","CGND-HRA-02226-2"
"ENSG00000182636","63","Cerebellum","NEUJT167ZDX","CGND-HRA-03277"
"ENSG00000182636","70","Cerebellum","NEUJV725KH1","CGND-HRA-03013"
"ENSG00000182636","179","Cerebellum","NEUJW763EK7","CGND-HRA-03283"
"ENSG00000182636","78","Cerebellum","NEUJZ255ZC5","CGND-HRA-00076"
"ENSG00000182636","57","Cerebellum","NEUKD974CXJ","CGND-HRA-01413"
"ENSG00000182636","159","Cerebellum","NEUKG838WER","CGND-HRA-01579"
"ENSG00000182636","206","Cerebellum","NEUKH671TD4","CGND-HRA-02256"
"ENSG00000182636","289","Cerebellum","NEUKJ257ZPG","CGND-HRA-01573"
"ENSG00000182636","78","Cerebellum","NEUKJ976GGT","CGND-HRA-03004"
"ENSG00000182636","162","Cerebellum","NEUKM699KKH","CGND-HRA-00074"
"ENSG00000182636","138","Cerebellum","NEUKN179PH8","CGND-HRA-02142"
"ENSG00000182636","182","Cerebellum","NEUKN209FNW","CGND-HRA-01362"
"ENSG00000182636","145","Cerebellum","NEUKT470MVZ","CGND-HRA-02456"
"ENSG00000182636","283","Cerebellum","NEUKV592NUT","CGND-HRA-01616"
"ENSG00000182636","39","Cerebellum","NEUKX037NKA","CGND-HRA-00182"
"ENSG00000182636","40","Cerebellum","NEUKX037NKA","CGND-HRA-00533"
"ENSG00000182636","173","Cerebellum","NEUKY135CV6","CGND-HRA-00380"
"ENSG00000182636","191","Cerebellum","NEUKZ647RCA","CGND-HRA-03348"
"ENSG00000182636","110","Cerebellum","NEUKZ727YY5","CGND-HRA-01622"
"ENSG00000182636","274","Cerebellum","NEULA285XJ0","CGND-HRA-01625"
"ENSG00000182636","154","Cerebellum","NEULH417FZJ","CGND-HRA-01278"
"ENSG00000182636","90","Cerebellum","NEULH901PYF","CGND-HRA-00726"
"ENSG00000182636","133","Cerebellum","NEULJ443PF5","CGND-HRA-01467"
"ENSG00000182636","158","Cerebellum","NEULN488RD5","CGND-HRA-00731"
"ENSG00000182636","284","Cerebellum","NEULP959LBP","CGND-HRA-01544"
"ENSG00000182636","88","Cerebellum","NEULT268RM4","CGND-HRA-00719"
"ENSG00000182636","125","Cerebellum","NEULV114EY9","CGND-HRA-01982"
"ENSG00000182636","95","Cerebellum","NEULV205HP5","CGND-HRA-03445"
"ENSG00000182636","157","Cerebellum","NEUME287RK2","CGND-HRA-00072"
"ENSG00000182636","1488","Cerebellum","NEUMG691WPH","CGND-HRA-03474"
"ENSG00000182636","198","Cerebellum","NEUMH687NCM","CGND-HRA-03396"
"ENSG00000182636","103","Cerebellum","NEUMJ990MCW","CGND-HRA-03301"
"ENSG00000182636","22","Cerebellum","NEUMK638LUX","CGND-HRA-00549"
"ENSG00000182636","107","Cerebellum","NEUML172BXK","CGND-HRA-00197"
"ENSG00000182636","327","Cerebellum","NEUMM043VF4","CGND-HRA-02444"
"ENSG00000182636","33","Cerebellum","NEUMP035RP4","CGND-HRA-00204"
"ENSG00000182636","317","Cerebellum","NEUMT947ALA","CGND-HRA-00392"
"ENSG00000182636","145","Cerebellum","NEUMV641VYK","CGND-HRA-00410"
"ENSG00000182636","271","Cerebellum","NEUMY028JH4","CGND-HRA-01354"
"ENSG00000182636","55","Cerebellum","NEUNE163HV9","CGND-HRA-02912"
"ENSG00000182636","212","Cerebellum","NEUNE940RZC","CGND-HRA-00398"
"ENSG00000182636","147","Cerebellum","NEUNL548ZBN","CGND-HRA-00730"
"ENSG00000182636","209","Cerebellum","NEUNL974RU6","CGND-HRA-00620"
"ENSG00000182636","239","Cerebellum","NEUNW210GCW","CGND-HRA-00082"
"ENSG00000182636","205","Cerebellum","NEUNW244GF0","CGND-HRA-00349"
"ENSG00000182636","147","Cerebellum","NEUNY116EZW","CGND-HRA-00713"
"ENSG00000182636","130","Cerebellum","NEUNY116EZW","CGND-HRA-01480"
"ENSG00000182636","74","Cerebellum","NEUPG593UTV","CGND-HRA-03051"
"ENSG00000182636","161","Cerebellum","NEUPG876HJT","CGND-HRA-02163"
"ENSG00000182636","284","Cerebellum","NEUPH726JJJ","CGND-HRA-03439"
