"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000180974","0","Cerebellum","JHU60","CGND-HRA-00156"
"ENSG00000180974","2","Cerebellum","JHU63","CGND-HRA-00159"
"ENSG00000180974","5","Cerebellum","JHU70","CGND-HRA-00166"
"ENSG00000180974","0","Cerebellum","JHU72","CGND-HRA-00168"
"ENSG00000180974","0","Cerebellum","JHU73","CGND-HRA-00523"
"ENSG00000180974","0","Cerebellum","JHU74","CGND-HRA-00170"
"ENSG00000180974","1","Cerebellum","JHU79","CGND-HRA-00175"
"ENSG00000180974","0","Cerebellum","JHU79","CGND-HRA-00525"
"ENSG00000180974","4","Cerebellum","JHU8","CGND-HRA-00104"
"ENSG00000180974","1","Cerebellum","JHU80","CGND-HRA-00566"
"ENSG00000180974","0","Cerebellum","JHU82","CGND-HRA-00178"
"ENSG00000180974","1","Cerebellum","JHU82","CGND-HRA-00531"
"ENSG00000180974","2","Cerebellum","JHU83","CGND-HRA-00179"
"ENSG00000180974","1","Cerebellum","JHU83","CGND-HRA-00532"
"ENSG00000180974","1","Cerebellum","NEUAA712LGL","CGND-HRA-03025"
"ENSG00000180974","0","Cerebellum","NEUAE883HW3","CGND-HRA-02642"
"ENSG00000180974","5","Cerebellum","NEUAG831KFQ","CGND-HRA-01430"
"ENSG00000180974","0","Cerebellum","NEUAJ995AXE","CGND-HRA-02468"
"ENSG00000180974","1","Cerebellum","NEUAL503EPH","CGND-HRA-01303"
"ENSG00000180974","0","Cerebellum","NEUAL503EPH","CGND-HRA-03600"
"ENSG00000180974","0","Cerebellum","NEUAP156PM4","CGND-HRA-00183"
"ENSG00000180974","1","Cerebellum","NEUAP156PM4","CGND-HRA-00534"
"ENSG00000180974","5","Cerebellum","NEUAT369TG5","CGND-HRA-00333"
"ENSG00000180974","3","Cerebellum","NEUAV181KYK","CGND-HRA-02407"
"ENSG00000180974","0","Cerebellum","NEUAV667LJK","CGND-HRA-00341"
"ENSG00000180974","1","Cerebellum","NEUAY067UTB","CGND-HRA-00746"
"ENSG00000180974","0","Cerebellum","NEUBB078VEG","CGND-HRA-01319"
