"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000272988","0","Cerebellum","NEUWG326WUJ","CGND-HRA-01619"
"ENSG00000272988","1","Cerebellum","NEUWG523WRV","CGND-HRA-00639-2"
"ENSG00000272988","0","Cerebellum","NEUWK953TJN","CGND-HRA-02450"
"ENSG00000272988","2","Cerebellum","NEUWL993GU2","CGND-HRA-00676"
"ENSG00000272988","2","Cerebellum","NEUWP285RM6","CGND-HRA-00416"
"ENSG00000272988","0","Cerebellum","NEUWT414AYT","CGND-HRA-02181"
"ENSG00000272988","1","Cerebellum","NEUWX051HMF","CGND-HRA-01442"
"ENSG00000272988","4","Cerebellum","NEUWX086DGZ","CGND-HRA-00075"
"ENSG00000272988","0","Cerebellum","NEUWZ373ZHA","CGND-HRA-00311"
"ENSG00000272988","1","Cerebellum","NEUWZ841BRT","CGND-HRA-03265"
"ENSG00000272988","0","Cerebellum","NEUXD265LJ8","CGND-HRA-01657"
"ENSG00000272988","2","Cerebellum","NEUXD817GGZ","CGND-HRA-00718"
"ENSG00000272988","1","Cerebellum","NEUXD817GGZ","CGND-HRA-02220"
"ENSG00000272988","2","Cerebellum","NEUXF746MEU","CGND-HRA-02462"
"ENSG00000272988","1","Cerebellum","NEUXR145UBL","CGND-HRA-01358"
"ENSG00000272988","3","Cerebellum","NEUXT258BD4","CGND-HRA-00728"
"ENSG00000272988","1","Cerebellum","NEUXT979EZV","CGND-HRA-00078"
"ENSG00000272988","0","Cerebellum","NEUXV447YXF","CGND-HRA-03421"
"ENSG00000272988","2","Cerebellum","NEUXW599BNC","CGND-HRA-01311"
"ENSG00000272988","2","Cerebellum","NEUXY076JMB","CGND-HRA-00662"
"ENSG00000272988","3","Cerebellum","NEUYB686REL","CGND-HRA-00079"
"ENSG00000272988","6","Cerebellum","NEUYE611NWL","CGND-HRA-03330"
"ENSG00000272988","0","Cerebellum","NEUYJ579GT6","CGND-HRA-02175"
"ENSG00000272988","3","Cerebellum","NEUYM351YP3","CGND-HRA-02480"
"ENSG00000272988","2","Cerebellum","NEUYT145HVC","CGND-HRA-02156"
"ENSG00000272988","1","Cerebellum","NEUYT145HVC","CGND-HRA-03614"
"ENSG00000272988","1","Cerebellum","NEUYV496XLP","CGND-HRA-00070"
"ENSG00000272988","3","Cerebellum","NEUYW563PXU","CGND-HRA-02493-2"
"ENSG00000272988","7","Cerebellum","NEUYX020CB0","CGND-HRA-00386"
"ENSG00000272988","7","Cerebellum","NEUYY221HZA","CGND-HRA-00724"
