"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000281692","89","Lumbar Spinal Cord","NEUMJ990MCW","CGND-HRA-03305"
"ENSG00000281692","177","Lumbar Spinal Cord","NEUMJ999XX2","CGND-HRA-03127"
"ENSG00000281692","115","Lumbar Spinal Cord","NEUMK638LUX","CGND-HRA-00630"
"ENSG00000281692","236","Lumbar Spinal Cord","NEUMM043VF4","CGND-HRA-02442"
"ENSG00000281692","119","Lumbar Spinal Cord","NEUMP035RP4","CGND-HRA-00234"
"ENSG00000281692","87","Lumbar Spinal Cord","NEUMT947ALA","CGND-HRA-00396"
"ENSG00000281692","176","Lumbar Spinal Cord","NEUMV641VYK","CGND-HRA-00414"
"ENSG00000281692","44","Lumbar Spinal Cord","NEUMY028JH4","CGND-HRA-01388"
"ENSG00000281692","269","Lumbar Spinal Cord","NEUND360AMF","CGND-HRA-03125"
"ENSG00000281692","83","Lumbar Spinal Cord","NEUNE940RZC","CGND-HRA-00402"
"ENSG00000281692","55","Lumbar Spinal Cord","NEUNJ406FRR","CGND-HRA-00283"
"ENSG00000281692","140","Lumbar Spinal Cord","NEUNL548ZBN","CGND-HRA-00276"
"ENSG00000281692","112","Lumbar Spinal Cord","NEUNL974RU6","CGND-HRA-00626"
"ENSG00000281692","92","Lumbar Spinal Cord","NEUNT618PCJ","CGND-HRA-02418"
"ENSG00000281692","115","Lumbar Spinal Cord","NEUNW210GCW","CGND-HRA-00040"
"ENSG00000281692","74","Lumbar Spinal Cord","NEUNW244GF0","CGND-HRA-00353"
"ENSG00000281692","106","Lumbar Spinal Cord","NEUNY116EZW","CGND-HRA-01478"
"ENSG00000281692","62","Lumbar Spinal Cord","NEUPG593UTV","CGND-HRA-03049"
"ENSG00000281692","23","Lumbar Spinal Cord","NEUPG876HJT","CGND-HRA-02167"
"ENSG00000281692","104","Lumbar Spinal Cord","NEUPH502BP9","CGND-HRA-02901"
"ENSG00000281692","41","Lumbar Spinal Cord","NEUPH726JJJ","CGND-HRA-03441"
"ENSG00000281692","156","Lumbar Spinal Cord","NEUPK732LNT","CGND-HRA-00278-2"
"ENSG00000281692","77","Lumbar Spinal Cord","NEUPM864FBE","CGND-HRA-01525"
"ENSG00000281692","291","Lumbar Spinal Cord","NEUPN968LVX","CGND-HRA-03131"
"ENSG00000281692","50","Lumbar Spinal Cord","NEUPU334DL1","CGND-HRA-01404"
"ENSG00000281692","246","Lumbar Spinal Cord","NEUPW390WUC","CGND-HRA-03139"
"ENSG00000281692","121","Lumbar Spinal Cord","NEURD419AFL","CGND-HRA-03039"
"ENSG00000281692","119","Lumbar Spinal Cord","NEURD711XCL","CGND-HRA-00274"
"ENSG00000281692","62","Lumbar Spinal Cord","NEURD732NWQ","CGND-HRA-02412"
"ENSG00000281692","135","Lumbar Spinal Cord","NEURJ387PPV","CGND-HRA-00649"
"ENSG00000281692","135","Lumbar Spinal Cord","NEURJ886YZU","CGND-HRA-01508"
"ENSG00000281692","50","Lumbar Spinal Cord","NEURK749WFB","CGND-HRA-00277"
"ENSG00000281692","210","Lumbar Spinal Cord","NEURM452NZ3","CGND-HRA-03117"
"ENSG00000281692","30","Lumbar Spinal Cord","NEURN516YR8","CGND-HRA-01565"
"ENSG00000281692","137","Lumbar Spinal Cord","NEURR345JCL","CGND-HRA-02398"
"ENSG00000281692","102","Lumbar Spinal Cord","NEURW761XNG","CGND-HRA-01455"
"ENSG00000281692","98","Lumbar Spinal Cord","NEURY396DC4","CGND-HRA-01601"
"ENSG00000281692","64","Lumbar Spinal Cord","NEURY468PVP","CGND-HRA-02242"
"ENSG00000281692","59","Lumbar Spinal Cord","NEUTB398FC9","CGND-HRA-00438"
"ENSG00000281692","41","Lumbar Spinal Cord","NEUTC015WBG","CGND-HRA-02498"
"ENSG00000281692","31","Lumbar Spinal Cord","NEUTC651YRK","CGND-HRA-01589"
"ENSG00000281692","32","Lumbar Spinal Cord","NEUTD254HL0","CGND-HRA-01514"
"ENSG00000281692","97","Lumbar Spinal Cord","NEUTH315CBQ","CGND-HRA-02523"
"ENSG00000281692","87","Lumbar Spinal Cord","NEUTL588HAA","CGND-HRA-01463"
"ENSG00000281692","89","Lumbar Spinal Cord","NEUTN269WMP","CGND-HRA-03033"
"ENSG00000281692","153","Lumbar Spinal Cord","NEUTP019MY9","CGND-HRA-00361"
"ENSG00000281692","139","Lumbar Spinal Cord","NEUTR110WRK","CGND-HRA-02531"
"ENSG00000281692","184","Lumbar Spinal Cord","NEUTZ062XC5","CGND-HRA-00657"
"ENSG00000281692","62","Lumbar Spinal Cord","NEUTZ242FYW","CGND-HRA-02484"
"ENSG00000281692","131","Lumbar Spinal Cord","NEUUA622RE8","CGND-HRA-03137"
"ENSG00000281692","112","Lumbar Spinal Cord","NEUUE532LFF","CGND-HRA-00273"
"ENSG00000281692","24","Lumbar Spinal Cord","NEUUF289NRL","CGND-HRA-01400"
"ENSG00000281692","67","Lumbar Spinal Cord","NEUUK557CZW","CGND-HRA-00474"
"ENSG00000281692","135","Lumbar Spinal Cord","NEUUW406NWF","CGND-HRA-03493"
"ENSG00000281692","105","Lumbar Spinal Cord","NEUUW911LWA","CGND-HRA-00610"
"ENSG00000281692","162","Lumbar Spinal Cord","NEUUY552RBK","CGND-HRA-01642"
"ENSG00000281692","116","Lumbar Spinal Cord","NEUUZ212DHJ","CGND-HRA-03021"
"ENSG00000281692","69","Lumbar Spinal Cord","NEUVE818GRA","CGND-HRA-03061"
"ENSG00000281692","149","Lumbar Spinal Cord","NEUVM032BF2","CGND-HRA-02636"
