"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000242525","6","Lumbar Spinal Cord","NEUPG876HJT","CGND-HRA-02167"
"ENSG00000242525","2","Lumbar Spinal Cord","NEUPH502BP9","CGND-HRA-02901"
"ENSG00000242525","0","Lumbar Spinal Cord","NEUPH726JJJ","CGND-HRA-03441"
"ENSG00000242525","2","Lumbar Spinal Cord","NEUPK732LNT","CGND-HRA-00278-2"
"ENSG00000242525","6","Lumbar Spinal Cord","NEUPM864FBE","CGND-HRA-01525"
"ENSG00000242525","7","Lumbar Spinal Cord","NEUPN968LVX","CGND-HRA-03131"
"ENSG00000242525","5","Lumbar Spinal Cord","NEUPU334DL1","CGND-HRA-01404"
"ENSG00000242525","1","Lumbar Spinal Cord","NEUPW390WUC","CGND-HRA-03139"
"ENSG00000242525","4","Lumbar Spinal Cord","NEURD419AFL","CGND-HRA-03039"
"ENSG00000242525","6","Lumbar Spinal Cord","NEURD711XCL","CGND-HRA-00274"
"ENSG00000242525","5","Lumbar Spinal Cord","NEURD732NWQ","CGND-HRA-02412"
"ENSG00000242525","7","Lumbar Spinal Cord","NEURJ387PPV","CGND-HRA-00649"
"ENSG00000242525","6","Lumbar Spinal Cord","NEURJ886YZU","CGND-HRA-01508"
"ENSG00000242525","0","Lumbar Spinal Cord","NEURK749WFB","CGND-HRA-00277"
"ENSG00000242525","5","Lumbar Spinal Cord","NEURM452NZ3","CGND-HRA-03117"
"ENSG00000242525","7","Lumbar Spinal Cord","NEURN516YR8","CGND-HRA-01565"
"ENSG00000242525","4","Lumbar Spinal Cord","NEURR345JCL","CGND-HRA-02398"
"ENSG00000242525","7","Lumbar Spinal Cord","NEURW761XNG","CGND-HRA-01455"
"ENSG00000242525","10","Lumbar Spinal Cord","NEURY396DC4","CGND-HRA-01601"
"ENSG00000242525","3","Lumbar Spinal Cord","NEURY468PVP","CGND-HRA-02242"
"ENSG00000242525","1","Lumbar Spinal Cord","NEUTB398FC9","CGND-HRA-00438"
"ENSG00000242525","6","Lumbar Spinal Cord","NEUTC015WBG","CGND-HRA-02498"
"ENSG00000242525","0","Lumbar Spinal Cord","NEUTC651YRK","CGND-HRA-01589"
"ENSG00000242525","7","Lumbar Spinal Cord","NEUTD254HL0","CGND-HRA-01514"
"ENSG00000242525","5","Lumbar Spinal Cord","NEUTH315CBQ","CGND-HRA-02523"
"ENSG00000242525","11","Lumbar Spinal Cord","NEUTL588HAA","CGND-HRA-01463"
"ENSG00000242525","15","Lumbar Spinal Cord","NEUTN269WMP","CGND-HRA-03033"
"ENSG00000242525","8","Lumbar Spinal Cord","NEUTP019MY9","CGND-HRA-00361"
"ENSG00000242525","6","Lumbar Spinal Cord","NEUTR110WRK","CGND-HRA-02531"
