"Gene","Count","Tissue","Patient ID","Data File ID"
"ENSG00000237756","7","Lumbar Spinal Cord","NEUFG213VG0","CGND-HRA-03299"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUFR417RN4","CGND-HRA-03133"
"ENSG00000237756","4","Lumbar Spinal Cord","NEUFT454ZFP","CGND-HRA-00233"
"ENSG00000237756","4","Lumbar Spinal Cord","NEUFU395MJD","CGND-HRA-03055"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUFV843EVC","CGND-HRA-01502"
"ENSG00000237756","7","Lumbar Spinal Cord","NEUFY271WFL","CGND-HRA-03275"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUGA773REC","CGND-HRA-00039"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUGD051YM7","CGND-HRA-02430"
"ENSG00000237756","3","Lumbar Spinal Cord","NEUGD887RT1","CGND-HRA-01490"
"ENSG00000237756","8","Lumbar Spinal Cord","NEUGG230KV0","CGND-HRA-02436"
"ENSG00000237756","1","Lumbar Spinal Cord","NEUGJ562DR9","CGND-HRA-02513"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUGK141CFH","CGND-HRA-01177"
"ENSG00000237756","2","Lumbar Spinal Cord","NEUGL022MN2","CGND-HRA-01583"
"ENSG00000237756","3","Lumbar Spinal Cord","NEUGN938BHY","CGND-HRA-03115"
"ENSG00000237756","7","Lumbar Spinal Cord","NEUGP259EBV","CGND-HRA-01447"
"ENSG00000237756","8","Lumbar Spinal Cord","NEUGT049MJ1","CGND-HRA-02907"
"ENSG00000237756","5","Lumbar Spinal Cord","NEUGU437VNF","CGND-HRA-01427"
"ENSG00000237756","8","Lumbar Spinal Cord","NEUGV102NYT","CGND-HRA-01980"
"ENSG00000237756","12","Lumbar Spinal Cord","NEUGY575NUQ","CGND-HRA-00589"
"ENSG00000237756","9","Lumbar Spinal Cord","NEUHA141EEC","CGND-HRA-00592"
"ENSG00000237756","4","Lumbar Spinal Cord","NEUHC282LVJ","CGND-HRA-00035"
"ENSG00000237756","3","Lumbar Spinal Cord","NEUHC994KV4","CGND-HRA-02230"
"ENSG00000237756","15","Lumbar Spinal Cord","NEUHD481VCL","CGND-HRA-00236"
"ENSG00000237756","4","Lumbar Spinal Cord","NEUHJ609AXD","CGND-HRA-03502"
"ENSG00000237756","16","Lumbar Spinal Cord","NEUHM311CG5","CGND-HRA-03111"
"ENSG00000237756","2","Lumbar Spinal Cord","NEUHM340FBZ","CGND-HRA-01484"
"ENSG00000237756","12","Lumbar Spinal Cord","NEUHM399CBL","CGND-HRA-01559"
"ENSG00000237756","4","Lumbar Spinal Cord","NEUHR385WC6","CGND-HRA-03322"
"ENSG00000237756","1","Lumbar Spinal Cord","NEUHT948VAD","CGND-HRA-03459"
"ENSG00000237756","6","Lumbar Spinal Cord","NEUHV061BZR","CGND-HRA-02516-2"
"ENSG00000237756","10","Lumbar Spinal Cord","NEUHV604HT4","CGND-HRA-03113"
"ENSG00000237756","9","Lumbar Spinal Cord","NEUHZ641WRK","CGND-HRA-03135"
"ENSG00000237756","2","Lumbar Spinal Cord","NEUJF556NPE","CGND-HRA-03340"
"ENSG00000237756","7","Lumbar Spinal Cord","NEUJR139GPF","CGND-HRA-00038"
"ENSG00000237756","5","Lumbar Spinal Cord","NEUJR587KPC","CGND-HRA-02224"
"ENSG00000237756","28","Lumbar Spinal Cord","NEUJT167ZDX","CGND-HRA-03281"
